Wikidata Page,Name,Residence,Longitude,Latitude,Gender,Ethnicity,Occupation,Social Classification,Manner of Death,Place of Death,Place of Detainment,Wikipedia Page
http://www.wikidata.org/entity/Q43395689,Cristin Crystie,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43395368,Issobell Mawer,Coaltown of Wemyss,-3.089,56.151,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43391029,Margaret Wilsone,Auldearn,-3.81595,57.5765,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43394167,Marioun Grig,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43395816,Margaret Thompsoun,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43395680,Issoble Garner,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43395685,Jonet Burt,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43395372,Helene Darumpill,Coaltown of Wemyss,-3.089,56.151,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43390732,Cristian Wilson,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43395374,Helene Dryburghe,Coaltown of Wemyss,-3.089,56.151,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43392465,Katherene Crystie,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43395370,Jonnet Pedie,Coaltown of Wemyss,-3.089,56.151,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43394677,Margaret Bannantyne,Dysart,-3.12538,56.12557,Female,NA,NA,NA,NA,NA,Dysart,NA
http://www.wikidata.org/entity/Q43394966,Margaret Grieve,Liberton,-3.16188,55.9144,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43395507,Jonet Schitlingtoun,Newbattle,-3.0775,55.8817,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43391026,Agnes Williamsone,Sammuelston,-2.825545,55.92742,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43391271,Barbara Drummond,Kilbride,-4.007458,56.209191,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43394868,Marion Angus,Stenton,-2.6,55.95,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43393844,Margaret Greve,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43390522,Magaret Douglas,Dunfermline,-3.461666666,56.07138889,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43392907,Bessie Aiken,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43392902,Agnes Boyd,Paisley,-4.433333333,55.85,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43395999,Jannet Craig,Stirling,-3.9369,56.1166,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43392118,Bessie Thompson,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43395106,Christian Hogger,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43392375,Margaret Porteous,Edinburgh,-3.198888888,55.95,Female,NA,NA,NA,NA,NA,Edinburgh,NA
http://www.wikidata.org/entity/Q43394326,Janat Cuj,Elgin,-3.315277777,57.64638889,Female,NA,NA,NA,NA,NA,Elgin,NA
http://www.wikidata.org/entity/Q43392986,Issobell Broune,Eyemouth,-2.090555555,55.86944444,Female,NA,NA,NA,NA,NA,Eyemouth,NA
http://www.wikidata.org/entity/Q43391686,Jonet Hood,Eyemouth,-2.090555555,55.86944444,Female,NA,NA,NA,NA,NA,Eyemouth,NA
http://www.wikidata.org/entity/Q43390181,Isabel Sinclair,Eyemouth,-2.090555555,55.86944444,Female,NA,NA,NA,NA,NA,Eyemouth,NA
http://www.wikidata.org/entity/Q43391610,Barbara Flint,Eyemouth,-2.090555555,55.86944444,Female,NA,NA,NA,NA,NA,Eyemouth,NA
http://www.wikidata.org/entity/Q43395568,Cristeane Cuthbert,Falkirk,-3.784444444,56.00055556,Female,NA,NA,NA,NA,NA,Falkirk,NA
http://www.wikidata.org/entity/Q43395585,Barbara Honeyman,Falkland,-3.2,56.25,Female,NA,NA,NA,NA,NA,Falkland,NA
http://www.wikidata.org/entity/Q43393815,Mary Rynd,Forfar,-2.89,56.64305556,Female,NA,NA,NA,NA,NA,Forfar,NA
http://www.wikidata.org/entity/Q43391285,Jonet Howat,Luss,-4.644722222,56.09694444,Female,NA,NA,NA,NA,NA,Forfar,NA
http://www.wikidata.org/entity/Q43393812,Helen Alexander,Forfar,-2.89,56.64305556,Female,NA,NA,NA,NA,NA,Forfar,NA
http://www.wikidata.org/entity/Q43393190,Elspeth Bruce,Lindores,-3.19051,56.3387,Female,NA,NA,NA,NA,NA,Forfar,NA
http://www.wikidata.org/entity/Q43393696,Margaret Munro,Milton,-5.818978,57.42562,Female,NA,NA,NA,NA,NA,Fortrose,NA
http://www.wikidata.org/entity/Q43393698,Agnes Wrath,Killearnan,-4.373966,57.513,Female,NA,NA,NA,NA,NA,Fortrose,NA
http://www.wikidata.org/entity/Q43395322,Catherine Blair,Glasgow,-4.27,55.87,Female,NA,NA,NA,NA,NA,Glasgow,NA
http://www.wikidata.org/entity/Q43395325,Janet McIllwhichill,Ardoch,-3.88158,56.2789,Female,NA,NA,NA,NA,NA,Glasgow,NA
http://www.wikidata.org/entity/Q43393868,Janet Wodrow,Inchinnan,-4.41667,55.8833,Female,NA,NA,NA,NA,NA,Greenock,NA
http://www.wikidata.org/entity/Q43393008,Elizabeth Lawsone,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43393029,Elspeth Baillie,Pilmuir,-2.822099,55.915377,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392836,Jonet Carfrae,Sammuelston,-2.825545,55.92742,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395432,Margaret Patersone,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43391147,Christiane Deanes,Sammuelston,-2.825545,55.92742,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395043,Issobell Stillie,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395048,Elspeth Tailyeor,Sammuelston,-2.825545,55.92742,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395400,Gelie Duncan,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395414,Janet Burg,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395447,Margaret Dunkalow,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392728,Bessie Lawder,Newlands,-2.689766,55.889794,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392731,Katherine Lawder,Stob Stones,-2.2370208,55.536601,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392744,Katherine Kirktoun,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43393010,Issobell Ritchardsone,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43393033,Issobell Cairnes,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392474,Elizabeth Moody,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395412,Helen Fairlie,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395419,Margaret Brotherstone,Humbie,-2.86735,55.8544,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392966,Helen Lausone,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43393197,Agnes Broune,Kilmany,-3,56.3667,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392968,Barbara Purdie,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392518,Mareon Quheitt,Sammuelston,-2.825545,55.92742,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392726,Agnes Sinclare,Burnhead,-2.555272,55.955576,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392736,Margaret Mitchell,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392742,Alesoun Carrick,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392998,Margarit Robertson,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43393000,Margrat Vaith,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395444,Marjorie Aytone,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395445,Marion Hastie,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43390233,Margaret Bartilman,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43392733,Bessie Duncan,Bolton,-2.79042,55.9205,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395421,Agnes Wilsone,Humbie,-2.86735,55.8544,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395433,Jean Hunter,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395413,Margaret Goodfellow,Dirleton,-2.785,56.048,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395420,Jeane Ker,Humbie,-2.86735,55.8544,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43395446,Isobell Ramannows,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Haddington,NA
http://www.wikidata.org/entity/Q43393590,Bessie Johnstone,Humbie,-2.86735,55.8544,Female,NA,NA,NA,NA,NA,Humbie,NA
http://www.wikidata.org/entity/Q43393607,Margaret Murray,Humbie,-2.86735,55.8544,Female,NA,NA,NA,NA,NA,Humbie,NA
http://www.wikidata.org/entity/Q43393599,Janet Carnecroce,Leaston,-2.82686,55.86293,Female,NA,NA,NA,NA,NA,Humbie,NA
http://www.wikidata.org/entity/Q43395738,Helen Conker,Inveresk,-3.0468,55.9366,Female,NA,NA,NA,NA,NA,Inveresk,NA
http://www.wikidata.org/entity/Q43394483,Janet Stoddart,Inveresk,-3.0468,55.9366,Female,NA,NA,NA,NA,NA,Inveresk,NA
http://www.wikidata.org/entity/Q43394786,Beatrix Douglas,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395316,Bessie Harlaw,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395341,Marioun Hendersone,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395318,Marioun Chatto,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395331,Marjorie Aitkyne,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395336,Margaret Merschell,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395337,Bessie Logie,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395338,Margaret Bull,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395815,Margaret Donaldsone,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395312,Christiane Hammyltoun,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395335,Jonnet Robeson,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395345,Marjory Gibsoun,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395347,Beatrix Thomsone,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395832,Margaret Kent,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395313,Beatrice Mudie,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395340,Bessie Andersone,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43395346,Jonet Keirie,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43394788,Katherine Smith,Inverkeithing,-3.383333333,56.03333333,Female,NA,NA,NA,NA,NA,Inverkeithing,NA
http://www.wikidata.org/entity/Q43390172,Janet Love,Greenock,-4.766666666,55.95,Female,NA,NA,NA,NA,NA,Inverkip,NA
http://www.wikidata.org/entity/Q43395309,Issobell Scherar,Irvine,-4.661111111,55.61944444,Female,NA,NA,NA,NA,NA,Irvine,NA
http://www.wikidata.org/entity/Q43393982,Elizabeth Grahame,Kilwinning,-4.7,55.65,Female,NA,NA,NA,NA,NA,Irvine,NA
http://www.wikidata.org/entity/Q43393420,Issobell NcNicol,Isle of Bute,-5.05636,55.83569,Female,NA,NA,NA,NA,NA,Isle of Bute,NA
http://www.wikidata.org/entity/Q43395284,Marjorie Lyell,Jedburgh,-2.546,55.477,Female,NA,NA,NA,NA,NA,Jedburgh,NA
http://www.wikidata.org/entity/Q43395091,Mary Sommerveil,Grange,-1.8083,57.5064,Female,NA,NA,NA,NA,NA,Jedburgh,NA
http://www.wikidata.org/entity/Q43395285,Marioun Hendirsoun,Jedburgh,-2.546,55.477,Female,NA,NA,NA,NA,NA,Jedburgh,NA
http://www.wikidata.org/entity/Q43392452,Manie Ellote,Jedburgh,-2.546,55.477,Female,NA,NA,NA,NA,NA,Jedburgh,NA
http://www.wikidata.org/entity/Q43391575,Marioun Rutherford,Kirkcaldy,-3.167369444,56.11073056,Female,NA,NA,NA,NA,NA,Kirkcaldy,NA
http://www.wikidata.org/entity/Q43391281,Grissell Rae,Barncrosh,-4.01486,54.91081,Female,NA,NA,NA,NA,NA,Kirkcudbright,NA
http://www.wikidata.org/entity/Q43391285,Jonet Howat,Luss,-4.644722222,56.09694444,Female,NA,NA,NA,NA,NA,Kirkcudbright,NA
http://www.wikidata.org/entity/Q43393682,Mary Millar,Kirkcudbright,-4.051666666,54.83527778,Female,NA,NA,NA,NA,NA,Kirkcudbright,NA
http://www.wikidata.org/entity/Q43391278,Margaret McGuffock,Dunlop,-4.54,55.7,Female,NA,NA,NA,NA,NA,Kirkcudbright,NA
http://www.wikidata.org/entity/Q43395655,Janet Pekok,North Ronaldsay,-2.42583,59.37339,Female,NA,NA,NA,NA,NA,Kirkwall,NA
http://www.wikidata.org/entity/Q43395651,Margaret Thomesone,North Ronaldsay,-2.42583,59.37339,Female,NA,NA,NA,NA,NA,Kirkwall,NA
http://www.wikidata.org/entity/Q43395659,Barbara Bowndie,Orkney Islands,-3,59,Female,NA,NA,NA,NA,NA,Kirkwall,NA
http://www.wikidata.org/entity/Q43395652,Helen Tailzour,North Ronaldsay,-2.42583,59.37339,Female,NA,NA,NA,NA,NA,Kirkwall,NA
http://www.wikidata.org/entity/Q43395653,Barbara Yorston,North Ronaldsay,-2.42583,59.37339,Female,NA,NA,NA,NA,NA,Kirkwall,NA
http://www.wikidata.org/entity/Q43395607,Marion Moffat (second),Crawford,-3.658585,55.471864,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43395605,Margaret Kilpatrick,Crawford,-3.658585,55.471864,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43393727,Mali Laidlaw,Crawford,-3.658585,55.471864,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43393963,Bessie Gibson,Cardrona,-3.112061,55.640134,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43395602,Jonet McBirnie,Crawford,-3.658585,55.471864,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43395606,Bessie Williamson,Crawford,-3.658585,55.471864,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43393729,Marion Moffat,Crawford,-3.658585,55.471864,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43392228,Kathren Shaw,Lanark,-3.77702,55.6749,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43395603,Jonet Acheson,Crawford,-3.658585,55.471864,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43392137,Margaret Reid,Kirkland,-4.01871,55.406229,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43393724,Marion Hunter,Crawford,-3.658585,55.471864,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43393726,Lillias Moffat,Crawford,-3.658585,55.471864,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43393730,Helen Acheson,Crawford,-3.658585,55.471864,Female,NA,NA,NA,NA,NA,Lanark,NA
http://www.wikidata.org/entity/Q43392895,Margaret Whyte,Peterhead,-1.7832,57.5091,Female,NA,NA,NA,NA,NA,Lasswade,NA
http://www.wikidata.org/entity/Q43396153,Issobell Durie,Old Pentland,-3.177236,55.88251,Female,NA,NA,NA,NA,NA,Lasswade,NA
http://www.wikidata.org/entity/Q43394638,Geillis Gray,Crail,-2.6263,56.2608,Female,NA,NA,NA,NA,NA,Lathockar House,NA
http://www.wikidata.org/entity/Q43393472,Agnes Wauch,Lauder,-2.74855,55.7194,Female,NA,NA,NA,NA,NA,Lauder,NA
http://www.wikidata.org/entity/Q43393470,Masie Robison,Lauder,-2.74855,55.7194,Female,NA,NA,NA,NA,NA,Lauder,NA
http://www.wikidata.org/entity/Q43391739,Catherine Watson,Stow,-2.8621,55.6918,Female,NA,NA,NA,NA,NA,Lauder,NA
http://www.wikidata.org/entity/Q43392911,Helene Hamiltoun,Leith,-3.17005,55.9801,Female,NA,NA,NA,NA,NA,Leith,NA
http://www.wikidata.org/entity/Q43391586,Katherine Rannald,Kirkliston,-3.4,55.95,Female,NA,NA,NA,NA,NA,Linlithgow,NA
http://www.wikidata.org/entity/Q43395308,Margaret Kennedy,Linlithgow,-3.610555555,55.97527778,Female,NA,NA,NA,NA,NA,Linlithgow,NA
http://www.wikidata.org/entity/Q43395296,Jonet Johnstoun,Dalmeny,-3.37,55.983,Female,NA,NA,NA,NA,NA,Linlithgow,NA
http://www.wikidata.org/entity/Q43393905,Bessie Bell,Lasswade,-3.11667,55.8833,Female,NA,NA,NA,NA,NA,Loanhead,NA
http://www.wikidata.org/entity/Q43393907,Margaret Liddell,Lasswade,-3.11667,55.8833,Female,NA,NA,NA,NA,NA,Loanhead,NA
http://www.wikidata.org/entity/Q43393912,Margaret Laing,Lasswade,-3.11667,55.8833,Female,NA,NA,NA,NA,NA,Loanhead,NA
http://www.wikidata.org/entity/Q43390222,Margaret Thomsone,Calder Wood,-3.480138,55.883281,Female,NA,NA,NA,NA,NA,Mid Calder,NA
http://www.wikidata.org/entity/Q43395618,Catharin Lyell,Montrose,-2.605833333,56.70805556,Female,NA,NA,NA,NA,NA,Montrose,NA
http://www.wikidata.org/entity/Q43393146,Elspeth Gutherie,Forfar,-2.89,56.64305556,Female,NA,NA,NA,NA,NA,Montrose,NA
http://www.wikidata.org/entity/Q43394463,Janet Sym,Montrose,-2.605833333,56.70805556,Female,NA,NA,NA,NA,NA,Montrose,NA
http://www.wikidata.org/entity/Q43392596,Margaret Jo,Musselburgh,-3.05,55.93333333,Female,NA,NA,NA,NA,NA,Musselburgh,NA
http://www.wikidata.org/entity/Q43394932,Marion Greinlaw,Sunnyside,-3.143093,55.920836,Female,NA,NA,NA,NA,NA,Musselburgh,NA
http://www.wikidata.org/entity/Q43392366,Margaret Rammage,Edmonstone,-3.115893,55.917566,Female,NA,NA,NA,NA,NA,Musselburgh,NA
http://www.wikidata.org/entity/Q43392482,Margaret Stevensoun,Newton,-3.069835,55.917035,Female,NA,NA,NA,NA,NA,Musselburgh,NA
http://www.wikidata.org/entity/Q43392400,Janet Barclay,Fisherrow,-3.0583,55.9463,Female,NA,NA,NA,NA,NA,Musselburgh,NA
http://www.wikidata.org/entity/Q43392346,Agnes Thomson,Newton-on-Ayr,-4.625473,55.473285,Female,NA,NA,NA,NA,NA,Musselburgh,NA
http://www.wikidata.org/entity/Q43395743,Jennet Watt,Newbattle,-3.0775,55.8817,Female,NA,NA,NA,NA,NA,Newbattle,NA
http://www.wikidata.org/entity/Q43395739,Geills Chartes,Newbattle,-3.0775,55.8817,Female,NA,NA,NA,NA,NA,Newbattle,NA
http://www.wikidata.org/entity/Q43391925,Jennet Wilson,Keith Kirk and Marischal,-2.881727,55.869354,Female,NA,NA,NA,NA,NA,Newbattle,NA
http://www.wikidata.org/entity/Q43392218,Helen Widdrow,East Barfillian,-4.571226,55.878559,Female,NA,NA,NA,NA,NA,Nobleston,NA
http://www.wikidata.org/entity/Q43391671,Wife of Whyte,North Berwick,-2.717,56.058,Female,NA,NA,NA,NA,NA,North Berwick,NA
http://www.wikidata.org/entity/Q43394286,Margaret Dauling,North Queensferry,-3.39444,56.0111,Female,NA,NA,NA,NA,NA,North Queensferry,NA
http://www.wikidata.org/entity/Q43394280,Janet Mowbray,North Queensferry,-3.39444,56.0111,Female,NA,NA,NA,NA,NA,North Queensferry,NA
http://www.wikidata.org/entity/Q43392487,Margaret Shearer,Erskine Park,-4.477295,55.918211,Female,NA,NA,NA,NA,NA,Paisley,NA
http://www.wikidata.org/entity/Q43390645,Margrat Scherar,Kincardine,-3.719,56.069,Female,NA,NA,NA,NA,NA,Paisley,NA
http://www.wikidata.org/entity/Q43393779,Marioun Twedy,Kirkurd,-3.3889174,55.684214,Female,NA,NA,NA,NA,NA,Peebles,NA
http://www.wikidata.org/entity/Q43390493,Marioun Robiesone,Kirkurd,-3.3889174,55.684214,Female,NA,NA,NA,NA,NA,Peebles,NA
http://www.wikidata.org/entity/Q43392281,Marion Watsone,Peebles,-3.18,55.65,Female,NA,NA,NA,NA,NA,Peebles,NA
http://www.wikidata.org/entity/Q43391359,Margaret Dalgleish,Humbie,-2.86735,55.8544,Female,NA,NA,NA,NA,NA,Peebles,NA
http://www.wikidata.org/entity/Q43393781,Bessie Forrest,"Skirling, Scottish Borders",-3.4704351,55.635882,Female,NA,NA,NA,NA,NA,Peebles,NA
http://www.wikidata.org/entity/Q43390590,Bessie Eumond,Peebles,-3.18,55.65,Female,NA,NA,NA,NA,NA,Peebles,NA
http://www.wikidata.org/entity/Q43395132,Janet Campbell,Haddington,-2.78332,55.95612,Female,NA,NA,NA,NA,NA,Perth,NA
http://www.wikidata.org/entity/Q43395348,Issobell Haldane,Perth,-3.431666666,56.39527778,Female,NA,NA,NA,NA,NA,Perth,NA
http://www.wikidata.org/entity/Q43395349,Margaret Hormscleugh,Perth,-3.431666666,56.39527778,Female,NA,NA,NA,NA,NA,Perth,NA
http://www.wikidata.org/entity/Q43395266,Agnes MaCaw,Perth,-3.431666666,56.39527778,Female,NA,NA,NA,NA,NA,Perth,NA
http://www.wikidata.org/entity/Q43394534,Janet Cornfoot,Leuchars,-2.8835,56.3814,Female,NA,NA,NA,NA,NA,Pittenweem,NA
http://www.wikidata.org/entity/Q43394665,Janet Horseburgh,Pittenweem,-2.728611111,56.21305556,Female,NA,NA,NA,NA,NA,Pittenweem,NA
http://www.wikidata.org/entity/Q43394529,Isobel Adam,Pittenweem,-2.728611111,56.21305556,Female,NA,NA,NA,NA,NA,Pittenweem,NA
http://www.wikidata.org/entity/Q43394667,Lillias Wallace,Pittenweem,-2.728611111,56.21305556,Female,NA,NA,NA,NA,NA,Pittenweem,NA
http://www.wikidata.org/entity/Q43392258,Katharine Liddell,Prestonpans,-2.961,55.9597,Female,NA,NA,NA,NA,NA,Prestonpans,NA
http://www.wikidata.org/entity/Q43392256,Agnes Kelly,Prestonpans,-2.961,55.9597,Female,NA,NA,NA,NA,NA,Prestonpans,NA
http://www.wikidata.org/entity/Q43391864,Annabel Reid,Inchinnan,-4.41667,55.8833,Female,NA,NA,NA,NA,NA,Renfrew,NA
http://www.wikidata.org/entity/Q43391867,Margaret Ewing,Stonybrae,-4.419533,55.821263,Female,NA,NA,NA,NA,NA,Renfrew,NA
http://www.wikidata.org/entity/Q43395952,Jannet Rodgers,Greenock,-4.766666666,55.95,Female,NA,NA,NA,NA,NA,Renfrew,NA
http://www.wikidata.org/entity/Q43395954,Jean Anderson,Inchinnan,-4.41667,55.8833,Female,NA,NA,NA,NA,NA,Renfrew,NA
http://www.wikidata.org/entity/Q43394393,Jonnet Galbraith,Greenock,-4.766666666,55.95,Female,NA,NA,NA,NA,NA,Renfrew,NA
http://www.wikidata.org/entity/Q43395955,Martha Sempell,Renfrew,-4.366666666,55.86666667,Female,NA,NA,NA,NA,NA,Renfrew,NA
http://www.wikidata.org/entity/Q43395957,Katherine Flowers,Craigton Burn,-4.4972,55.8997,Female,NA,NA,NA,NA,NA,Renfrew,NA
http://www.wikidata.org/entity/Q43394399,Jonet Loudoun,Inverkip,-4.8735,55.912,Female,NA,NA,NA,NA,NA,Renfrew,NA
